lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.6448826928218525,2.5149327630286704,1.492,12.897356888919562
1.6467316498852174,2.521468476775675,1.492,12.898195855890021
1.6485804860024793,2.5280225498595077,1.492,12.898972678509478
1.650429172881659,2.534599074159925,1.492,12.89968003168779
1.6522776822307772,2.541202141556685,1.492,12.900310590334808
1.6541259857578547,2.5478358439295423,1.492,12.900857029360393
1.6559740551709121,2.554504273158256,1.492,12.901312023674402
1.6578218621779706,2.5612115211225817,1.492,12.901668248186692
1.6596693784870504,2.5679616797022775,1.492,12.901918377807117
1.661516575806173,2.5747588407770987,1.492,12.902055087445538
1.6633634793292202,2.5816002353029073,1.492,12.902049298188004
1.6652106307538772,2.588416555224102,1.492,12.901670757834504
1.6670581463237293,2.5951925032054874,1.492,12.9008799328935
1.6689059860726054,2.6019327596055755,1.492,12.899702708065693
1.670754110034333,2.6086420047828773,1.492,12.898164968051773
1.6726024782427413,2.615324919095906,1.492,12.896292597552444
1.6744510507316588,2.621986182903171,1.492,12.8941114812684
1.6762997875349135,2.628630476563186,1.492,12.891647503900339
1.6781486486863342,2.635262480434463,1.492,12.88892655014896
1.6799975942197494,2.6418868748755115,1.492,12.885974504714959
1.6818465841689874,2.6485083402448457,1.492,12.88281725229903
1.6836955785678767,2.655131556900976,1.492,12.879480677601878
1.6855445374502458,2.6617612052024144,1.492,12.875990665324194
1.6873934208499228,2.6684019655076723,1.492,12.872373100166676
1.689242188800737,2.675058518175262,1.492,12.868653866830023
1.6910908013365165,2.6817355435636956,1.492,12.864858850014931
1.6929392184910892,2.688437722031484,1.492,12.861013934422099
1.6947874002982843,2.695169733937139,1.492,12.857145004752223
1.69663530679193,2.7019362596391736,1.492,12.853277945706
1.6984828980058548,2.708741979496098,1.492,12.849438641984127
1.700330133973887,2.715591573866425,1.492,12.845652978287305
1.7021769747298554,2.722489723108665,1.492,12.841946839316227
1.704023380307588,2.7294411075813314,1.492,12.83834610977159
1.7058693107409135,2.7364504076429346,1.492,12.834876674354096
1.7077147260636607,2.743522303651987,1.492,12.831564417764437
1.7095595863096575,2.7506614759670005,1.492,12.828435224703313
1.711403851512733,2.7578726049464866,1.492,12.825514979871423
1.7132474817067151,2.765160370948957,1.492,12.82282956796946
1.7150904369254323,2.7725294543329233,1.492,12.820404873698125
1.7169326772027136,2.7799845354568977,1.492,12.818266781758114
1.7187741625723871,2.787530294679392,1.492,12.816441176850123
1.720614853068281,2.795171412358917,1.492,12.814953943674851
1.7224547087242243,2.8029125688539858,1.492,12.813830966932995
1.7242936895740448,2.810758444523109,1.492,12.813098131325253
1.7261317556515718,2.818713719724799,1.492,12.812781321552318
1.7279690744122058,2.8267815809597896,1.492,12.814297034289345
1.7298060691606885,2.8349603773609955,1.492,12.820562770921226
1.7316427121524334,2.843249045158549,1.492,12.831281644427513
1.7334789580772594,2.851646598880584,1.492,12.846035553607216
1.7353147616249867,2.860152053055237,1.492,12.864406397259348
1.7371500774854343,2.868764422210643,1.492,12.885976074182922
1.7389848603484215,2.8774827208749385,1.492,12.910326483176956
1.7408190649037685,2.886305963576259,1.492,12.937039523040456
1.742652645841294,2.895233164842739,1.492,12.96569709257244
1.7444855578508185,2.904263339202516,1.492,12.99588109057192
1.7463177556221603,2.913395501183724,1.492,13.02717341583791
1.7481491938451394,2.9226286653144995,1.492,13.05915596716942
1.7499798272095757,2.9319618461229777,1.492,13.091410643365466
1.7518096104052883,2.9413940581372944,1.492,13.12351934322506
1.7536384981220967,2.950924315885585,1.492,13.155063965547221
1.7554664450498203,2.9605516338959856,1.492,13.185626409130952
1.7572934058782792,2.9702750266966316,1.492,13.214788572775273
1.759119335297292,2.9800935088156586,1.492,13.242132355279196
1.7609441879966785,2.9900060947812017,1.492,13.267239655441733
1.7627679186662586,3.0000117991213973,1.492,13.289692372061898
1.7645904819958513,3.010109636364381,1.492,13.309072403938705
1.7664118326752765,3.0202986210382883,1.492,13.324961649871165
1.7682319253943533,3.0305777676712546,1.492,13.336942008658294
1.7700507148429012,3.040946090791415,1.492,13.344595379099102
1.7718686383055948,3.051402825055861,1.492,13.348567526123608
1.7736869551088466,3.0619547260071873,1.492,13.351897306546983
1.7755053822490594,3.0726155369504506,1.492,13.35484881546191
1.7773235298394277,3.083399200508301,1.492,13.357470693910196
1.7791410079931462,3.0943196593033906,1.492,13.359811582933654
1.7809574268234099,3.10539085595837,1.492,13.361920123574093
1.7827723964434132,3.11662673309589,1.492,13.36384495687332
1.7845855269663504,3.128041233338602,1.492,13.365634723873145
1.7863964285054172,3.1396482993091572,1.492,13.367338065615382
1.7882047111738073,3.151461873630207,1.492,13.369003623141838
1.7900099850847158,3.163495898924402,1.492,13.370680037494322
1.791811860351337,3.175764317814393,1.492,13.372415949714643
1.793609947086866,3.188281072922832,1.492,13.374260000844615
1.7954038554044975,3.2010601068723696,1.492,13.376260831926041
1.7971931954174258,3.2141153622856575,1.492,13.378467084000734
1.7989775772388457,3.227460781785345,1.492,13.380927398110506
1.8007534932132727,3.241537271997808,1.492,13.383573425142325
1.8025153249115387,3.2571388235176295,1.492,13.386182452841707
1.8042665662821298,3.2738705717421475,1.492,13.388804386520563
1.8060110700292655,3.2912897340017797,1.492,13.391501170667867
1.8077526888571647,3.3089535276269446,1.492,13.394334749772591
1.8094952754700464,3.3264191699480605,1.492,13.397367068323701
1.8112426825721295,3.3432438782955476,1.492,13.400660070810178
1.8129987628676338,3.358984869999822,1.492,13.404275701720985
1.8147673690607777,3.3731993623913046,1.492,13.408275905545098
1.8165523538557804,3.3854445728004112,1.492,13.412722626771489
1.81835725722288,3.395643666093601,1.492,13.41810753714885
1.8201808510670434,3.404690019158264,1.492,13.425354062082734
1.8220184682864928,3.4128922598381877,1.492,13.433991448379407
1.8238653771664513,3.420513270370624,1.492,13.443476595516504
1.8257168459921396,3.42781593299282,1.492,13.453266402971659
1.8275681430487798,3.4350631299420282,1.492,13.462817770222511
1.829414536621594,3.442517743455499,1.492,13.471587596746692
1.8312648383430297,3.4497569990121213,1.492,13.480452998002907
1.8331290729509593,3.4562611230834466,1.492,13.490488338430403
1.8349945148570888,3.462638704767213,1.492,13.500428366979627
1.8368482606246983,3.469507240042461,1.492,13.508989373582182
1.8386774068170686,3.477484224888233,1.492,13.514887648169694
1.84046908032401,3.4871981532169456,1.492,13.516853990712354
1.8422195033316744,3.500592070776718,1.492,13.516168708230621
1.8439386562328346,3.5179056336119334,1.492,13.514614809802238
1.8456363175284827,3.5379047508195534,1.492,13.512606401738001
1.8473222657196116,3.5593553314965374,1.492,13.510557590348716
1.8490062793072126,3.5810232847398464,1.492,13.508882481945182
