lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
1.910949760659629,9.726633010508074,1.566,20.780786726599935
1.9110754723996526,9.773857593622846,1.566,21.354424869661237
1.9111599626788731,9.821159222170085,1.566,21.357270953327884
1.9112326975235348,9.86847666135778,1.566,21.288566738091795
1.9112983756131834,9.915801707040599,1.566,20.97068841132767
1.9113602917368495,9.963130297503856,1.566,20.817575293100983
1.9114185639552645,10.010462621017973,1.566,20.75648554653584
1.9114770181481897,10.057794856135764,1.566,20.70574967222568
1.9115342064775096,10.105129655086612,1.566,20.64672416466049
1.9115974565696707,10.152455696182585,1.566,20.614163023343377
1.9116708932545439,10.199791306630782,1.566,20.66786103105999
1.9117957132371928,10.247004190768934,1.566,21.09510298383901
1.9120542296857737,10.293718016807206,1.566,20.899719542384037
1.9121592233808276,10.341023797795852,1.566,20.75589470898563
1.912217203232542,10.388351397642351,1.566,20.769233989549704
1.912264416697252,10.435706025971568,1.566,20.79641817094809
1.9123195510420763,10.483042114539261,1.566,20.88470796932161
1.9123756379481267,10.530376488899947,1.566,21.044631865531446
1.9124302646696831,10.57771252596059,1.566,21.090760089298087
1.9124804077070303,10.62505466988191,1.566,21.081217599160116
1.9125369513981534,10.672387060183636,1.566,21.073098083177854
1.9126092410621416,10.719715858317715,1.566,21.21315101688512
1.912722532944902,10.766951525485732,1.566,21.29921414135989
1.9129520501234898,10.813864741609821,1.566,21.103133868687785
1.913069682264528,10.861105854159703,1.566,21.108368956846476
1.9131687274117268,10.908387868297462,1.566,20.922710957236063
1.9132743197277369,10.955656707160955,1.566,20.935914798939727
1.9134165657043438,11.002840298830074,1.566,21.017052546404415
1.9135665377906432,11.05000582547114,1.566,20.836510955019108
1.9136943625815361,11.097232041158742,1.566,20.799907053086173
1.9138100244678065,11.144479655225622,1.566,20.834629232568616
1.913917388569418,11.191737357611824,1.566,21.02285929521855
1.914076766243605,11.238884970636768,1.566,21.070089181334538
1.914200401521007,11.286117910948414,1.566,20.97809826618875
1.9143083599463697,11.333380972617963,1.566,21.050818952896048
1.9144058290755206,11.380663414951233,1.566,20.73115148631963
1.9144836524509088,11.427971127239509,1.566,20.711407655212348
1.9145478734706411,11.475299561978405,1.566,20.893919070370686
1.9145990190282514,11.522636364136162,1.566,21.02982408620556
1.9146412380202,11.569981980819943,1.566,21.153327163112642
1.9146792206389067,11.617332135082549,1.566,21.24629325832231
1.9147171543425512,11.664681463017768,1.566,21.27030673669187
1.9147533925836924,11.712031419818796,1.566,21.22406639402309
1.9147885738475015,11.75938210351313,1.566,21.15104808804715
1.914825638943156,11.806731268567853,1.566,21.095771439295497
1.914867092287795,11.854077263689268,1.566,21.115415390297127
1.9149125416625676,11.901421070573507,1.566,21.241137875567322
1.9149616406990624,11.948761796971562,1.566,21.350747465395685
1.915015033384313,11.996098206828083,1.566,21.33627726938283
1.915073638957586,12.04343043177447,1.566,21.265063861518364
1.9151340802401315,12.090760893259926,1.566,21.24261822819928
1.9151948801017977,12.13809248681483,1.566,21.2450368460911
1.915267117992634,12.185406603602528,1.566,21.241367648831403
1.9153611485912705,12.232694380167317,1.566,21.180134386622886
1.915471525776291,12.27995313520024,1.566,21.252328247984284
1.915567435917572,12.32723457848089,1.566,21.2330214260645
1.9156510995597664,12.374537052321806,1.566,21.105059798158038
1.9157448468677885,12.422657926241126,1.566,21.129123663842435
1.916033641518061,12.467268423277464,1.566,20.940544787280942
1.9161010349643584,12.515032191385489,1.566,20.818079733041884
1.9161468727308295,12.56238035509455,1.566,20.90188352057884
1.9161844423682008,12.609745342199298,1.566,20.998853366849
1.9162236910532535,12.657093832565494,1.566,21.075236272044783
1.9162592068149964,12.704444251692404,1.566,21.1530147073881
1.916294245894372,12.751795076577713,1.566,21.22262459083812
1.9163325806329141,12.799143364682708,1.566,21.27273347118308
1.916376031513336,12.846488120980403,1.566,21.311448839038913
1.9164222333095504,12.893831161373454,1.566,21.34171043660454
1.9164684039767022,12.94117418810972,1.566,21.351467066875177
1.9165145936599997,12.988517113091,1.566,21.240040398925647
1.9165608059809685,13.035860011296599,1.566,21.063724870527018
1.916605352598555,13.083204079683135,1.566,20.99025535149041
1.9166476799935641,13.130549797467147,1.566,21.03831078515681
1.9166888207131692,13.177896429950467,1.566,21.118545831246028
1.9167298178242278,13.225243164299656,1.566,21.174249275565618
1.9167712450090149,13.27258956614267,1.566,21.188933927900592
1.9168126264272813,13.319936002112124,1.566,21.199423836279315
1.9168536370542435,13.367282686734452,1.566,21.20490901007977
1.9168938996507956,13.414629875242388,1.566,21.193771006478016
1.91693335632865,13.461977621179216,1.566,21.142559766296156
1.916972757871815,13.50932540493018,1.566,21.087585794292284
1.9170126424018248,13.556673161392418,1.566,21.070921529261078
1.9170481666562438,13.604030374924577,1.566,21.128091920318898
1.9170854998685702,13.651384696092054,1.566,21.226848714652053
1.917135741255824,13.698714374539465,1.566,21.317831074511844
1.917223136035026,13.746016794814931,1.566,21.391805806467673
1.917373917720772,13.793178088449432,1.566,21.184883111170194
1.9175690646809922,13.840135712099395,1.566,21.31535076087378
1.9176292968814141,13.887441521336365,1.566,21.365067404557454
1.9176682409282289,13.934861324156207,1.566,21.38537415914072
1.9177133677587002,13.982210523029138,1.566,21.35975929605284
1.9177555232478425,14.029556495023616,1.566,21.275241095477114
1.9177960652433412,14.07690383749802,1.566,21.200605864696495
1.9178362877854327,14.124251334073248,1.566,21.20681919274029
1.9178738330960998,14.17160136003264,1.566,21.300042795141078
1.9179129269589485,14.218949643146171,1.566,21.404793477679256
1.917958690166681,14.266291207321558,1.566,21.441807258953126
1.9180139339305242,14.313628290355467,1.566,21.40167696783857
1.9180804002709686,14.360951464097122,1.566,21.366106373125586
1.918164566691282,14.408254305656882,1.566,21.536069167122065
1.9182793297117813,14.45550053280351,1.566,21.400641142885927
1.918402611761156,14.502732135988028,1.566,21.14315522109358
1.9184986573961194,14.550016580964915,1.566,21.312087236805638
1.9185847790053987,14.597316036074904,1.566,21.516660458963827
1.9186559495700628,14.644632529514526,1.566,21.531834930395057
1.9187142748440171,14.691965374781816,1.566,21.33081830115535
1.9187750519034674,14.739295649777656,1.566,21.23492665412108
1.9188409559036002,14.786620800237078,1.566,21.229548544221327
1.9189155437974608,14.83393357791109,1.566,21.244796965459077
1.9190047616730128,14.881227862921163,1.566,21.443218677229147
1.9190891705629076,14.92853082538418,1.566,21.337687740007055
1.919181463835101,14.975816678931546,1.566,21.187699378453967
1.9193073068648665,15.023045579993461,1.566,21.559190404274943
1.9194309390979802,15.070279019222804,1.566,21.16371150158297
1.9195061923960668,15.117585401631695,1.566,21.119864432281506
1.9195661061674505,15.164922546398385,1.566,21.10505734419118
1.9196248982552764,15.212254074951323,1.566,21.259998248447683
1.9196801307641786,15.259589496810223,1.566,21.52722666778529
1.9197348670599421,15.306925177634847,1.566,21.53747982816418
1.9197888746311849,15.354261531848543,1.566,21.353774919176153
1.919841131659136,15.401599354441467,1.566,21.230472407530222
1.9198912655159845,15.448939005412587,1.566,21.221213774216835
1.9199398125182459,15.496280073440778,1.566,21.215894496530705
1.9199873077031433,15.543621937227373,1.566,21.215030567935003
1.9200347802821671,15.590964054612085,1.566,21.224364895975647
1.9200805745576417,15.638307364529522,1.566,21.24247978506654
1.9201221994276045,15.685653204056814,1.566,21.26589368964578
1.9201589771935017,15.733002475542317,1.566,21.311372470671348
1.9201934505904796,15.780353536404302,1.566,21.3719603757331
1.9202284933527858,15.827704243521039,1.566,21.43021932566987
1.9202670131566049,15.875052554812548,1.566,21.473045391151107
1.9203092839695495,15.922398636854064,1.566,21.511571851902424
1.920351249032605,15.969744801406375,1.566,21.543448731732354
1.9203886345267414,16.017093413727878,1.566,21.563443143185264
1.9204212902821072,16.064444951072453,1.566,21.577793032058725
1.9204514750665125,16.111798199917363,1.566,21.58990228293434
1.92048075574262,16.15915209592457,1.566,21.598531541029555
1.9205106991730925,16.206505574756015,1.566,21.602441451561845
1.9205414518141826,16.25385857252641,1.566,21.561432615669606
1.9205716788443963,16.30121201760834,1.566,21.434759117603694
1.9206026948695203,16.348564930642997,1.566,21.28701777923915
1.9206358887908523,16.395916279397575,1.566,21.18527064374279
1.9206723439513385,16.443265629102726,1.566,21.172523610695283
1.9207119132520254,16.490614074006153,1.566,21.173725694131527
1.9207556151436744,16.5379592113815,1.566,21.176161409506747
1.9208052526302164,16.58529800939354,1.566,21.195804439566334
1.9208652022567503,16.63262869294171,1.566,21.352765769526275
1.9209269960768713,16.679958037791778,1.566,21.501259235777567
1.9209869402870257,16.727288647522265,1.566,21.590884265560348
1.9210464987617526,16.77461963157488,1.566,21.64288232075914
1.9211045235193258,16.821952128180868,1.566,21.59216000227831
1.9211618172624425,16.869285358347465,1.566,21.483907825300715
1.921220245167839,16.916617469360734,1.566,21.495953789645764
1.9212795729946042,16.96394874274583,1.566,21.690489895450195
1.9213410880301245,17.011277677661354,1.566,21.831034170963374
1.9214073058821695,17.05860196657523,1.566,21.900396567179776
1.9214695478793073,17.10592978590448,1.566,21.92506166170838
1.9215207268163765,17.153269591644154,1.566,21.887072884747425
1.921571679290443,17.200609029296015,1.566,21.817584162314926
1.921634487279378,17.24793800063942,1.566,21.73454408893419
1.9217140149332486,17.295247573781552,1.566,21.64620618083935
1.9218214357843373,17.34318510659298,1.566,21.968707463690865
1.92228166482783,17.38737069473969,1.566,21.805454250858457
1.9223657308701088,17.43460472215127,1.566,21.87476640806254
1.9224162164444525,17.482047017268943,1.566,21.92345560801489
1.9224651611884187,17.529386410878267,1.566,21.921169150555105
1.9225073878631649,17.576733821237102,1.566,21.915808557411882
1.9225469773677477,17.62408228220639,1.566,21.907186972334582
1.9225833741841687,17.67143184311735,1.566,21.83867074238917
1.9226170799096427,17.718783428474595,1.566,21.720456880819444
1.9226515098585657,17.766134464690712,1.566,21.61807396672468
1.9226896669723261,17.813482971892213,1.566,21.59578439495005
1.922729259136423,17.8608332977587,1.566,21.662547499339237
1.9227737324878378,17.90817861514188,1.566,21.75717635065319
1.9228292327614043,17.955509391891393,1.566,21.818117250038647
1.922905751933221,18.002825454664496,1.566,21.855114087237656
1.9230146841865445,18.050081553663702,1.566,21.79031136833055
1.923126445104964,18.09733427112344,1.566,21.738440980666997
1.9232085931362706,18.144640971352562,1.566,21.812299855109764
1.9232820491808984,18.1919561880539,1.566,21.78861157541885
1.9233476051576845,18.239281330014844,1.566,21.7308458052131
1.9234040025453278,18.286614910406353,1.566,21.655855674658508
1.923456088247693,18.333953523968646,1.566,21.57675878535372
1.9235119474076328,18.381295573403456,1.566,21.563091547555388
1.923568827583538,18.428654815237824,1.566,21.597106759264665
1.9236625707679833,18.477944622486408,1.566,21.73457920109371
1.9239637617508922,18.513515083589525,1.566,21.909720540637522
1.9240106926574005,18.56556831065647,1.566,21.86147788024874
1.924049805430365,18.615216013477745,1.566,21.841843950527927
1.9240876186206224,18.66256353937577,1.566,21.836071596527308
1.9241199251861416,18.709917412021664,1.566,21.83225195214915
1.924150508483817,18.7572725274986,1.566,21.82666203169917
1.9241822498970895,18.804625090600474,1.566,21.809847565719757
1.9242133972747404,18.851977794246345,1.566,21.763549818635433
1.9242435373056281,18.89933107843433,1.566,21.70528754936798
1.9242726020443495,18.946684865895293,1.566,21.656194189290268
1.9243005029413711,18.99403994080269,1.566,21.63746419110087
1.9243230623941368,19.04157031097715,1.566,21.67688366781483
1.9243409033548835,19.089257209791814,1.566,21.76868041757587
1.9243594218135802,19.136884043478265,1.566,21.888728913087125
1.924384013760196,19.18423421826808,1.566,22.012903627051728
1.9244200751846998,19.231091140392852,1.566,22.11707903217281
1.9245586259045633,19.277217226650755,1.566,22.1939359683004
1.9249817068710735,19.32262387405196,1.566,22.27312723808405
1.925570333547964,19.367677670798564,1.566,22.345037899456443
1.9261882402210913,19.412757658400505,1.566,22.39723973643335
1.9266991623794605,19.458242875814744,1.566,22.417303817430824
1.927100860589815,19.5041997463993,1.566,22.34471816367239
1.9274770796923348,19.550400076805065,1.566,22.193526519145948
1.9278227212223467,19.596776333805295,1.566,22.061832220742563
1.9281372913263155,19.643268671597887,1.566,22.034857616679044
1.9284508679947228,19.68989881495725,1.566,22.053355698162978
1.9287442807260757,19.736664213837674,1.566,22.083968471936707
1.9289858587844462,19.783547213320038,1.566,22.117176701157895
1.9291449402539034,19.830529858961636,1.566,22.14360477288711
1.9292621574948507,19.877579746142676,1.566,22.16513758284588
1.9293717030592612,19.924686943832796,1.566,22.186142266382873
1.9294719431882748,19.971856016638533,1.566,22.2065233065367
1.929561244123031,20.019091529166424,1.566,22.22618518634597
1.9296379721046697,20.066398046023014,1.566,22.245032388849292
1.9297004933743303,20.113780131814835,1.566,22.26296939708528
1.9297471741731531,20.161242351148427,1.566,22.279900694092536
1.9297763807422776,20.20878926863033,1.566,22.295730762909674
1.9297864793228436,20.25642544886708,1.566,22.3103640865753
