lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa
2.0668660367467755,8.031113645414116,1.417,11.399952590215797
2.0668958278000917,8.072344523552873,1.417,11.415488699434821
2.066928682087271,8.11357259786013,1.417,11.431363963409993
2.066965300055753,8.154797516508289,1.417,11.447787067434405
2.0670072461905717,8.196020117923418,1.417,11.466217275145551
2.0670540462074287,8.237240882709987,1.417,11.486513047174514
2.067104849374162,8.27846012145692,1.417,11.508180002386757
2.0671588049586087,8.319678144753132,1.417,11.53072375964776
2.0672150622286027,8.36089526318754,1.417,11.553649937822989
2.067272770451984,8.402111787349062,1.417,11.576464155777918
2.0673310788965873,8.443328027826622,1.417,11.598672032378019
2.0673891368302497,8.484544295209124,1.417,11.619779186488758
2.0674460935208065,8.525760900085492,1.417,11.639291236975613
2.067501099205255,8.566978153369284,1.417,11.656716329118138
2.0675543159961856,8.60819650204748,1.417,11.673628381428598
2.0676066253315675,8.649415878739147,1.417,11.691346890204413
2.067658412598765,8.690635874373827,1.417,11.709403360270175
2.067710063185142,8.731856079881045,1.417,11.72732929645047
2.067761962478062,8.77307608619034,1.417,11.744656203569894
2.0678144958648907,8.814295484231243,1.417,11.760915586453034
2.0678680487329895,8.855513864933295,1.417,11.775638949924483
2.067923006469725,8.896730819226024,1.417,11.78835779880883
2.0679797544624603,8.937945938038974,1.417,11.798603637930665
2.068038678098559,8.979158812301666,1.417,11.80590797211458
2.068100162765386,9.020369032943645,1.417,11.809802306185166
2.0681650455645104,9.061575956450694,1.417,11.803369083535387
2.068235802523408,9.102778314789433,1.417,11.75151165764035
2.068311457370209,9.14397698920586,1.417,11.660862692972229
2.0683904668221853,9.18517318152309,1.417,11.545594071881721
2.068471287596608,9.226368093564227,1.417,11.419877676719546
2.068552376410749,9.267562927152385,1.417,11.297885389836399
2.068632189981881,9.308758884110672,1.417,11.193789093582982
2.0687091850272754,9.349957166262199,1.417,11.12176067031
2.0687818261269237,9.39115897221749,1.417,11.095981573959637
2.0688552009387036,9.432362573682045,1.417,11.132272272143464
2.068931431743848,9.47356662856023,1.417,11.218832551640508
2.0690058711916297,9.514772368114478,1.417,11.330018351272788
2.069073871931323,9.555981023607236,1.417,11.440185609862315
2.0691307866122,9.597193826300932,1.417,11.523690266231108
2.069171980222101,9.638412009266974,1.417,11.55493770615504
2.0692005948288092,9.679637161596151,1.417,11.540778079842875
2.0692232956279346,9.720868521002874,1.417,11.506854498702527
2.06924230643165,9.76210401986318,1.417,11.462077340587898
2.069259851052131,9.803341590553108,1.417,11.41535698335289
2.0692781533015547,9.844579165448689,1.417,11.375603804851407
2.069299436992095,9.885814676925968,1.417,11.351728182937352
2.069325329771007,9.927046872726919,1.417,11.355047464777318
2.0693540651859426,9.968278599204837,1.417,11.39544152638728
2.0693856867455773,10.0095094113307,1.417,11.452750375856315
2.0694206848890193,10.050738198190178,1.417,11.503487676341154
2.069459174258032,10.09196621001417,1.417,11.524982730380046
2.0694949317306626,10.133239749205286,1.417,11.528881033209867
2.0695452510187113,10.174471717342183,1.417,11.532204666167889
2.0696929654843683,10.215488896776817,1.417,11.549321720862894
2.0697764206559714,10.256548704537853,1.417,11.601130903101557
2.0698131389908396,10.297755297072802,1.417,11.673846579759475
2.069836425093518,10.339034201793677,1.417,11.747572009638468
2.06985555601885,10.380326895460453,1.417,11.800977041979142
2.0698793010088905,10.421578242538764,1.417,11.81389316133361
2.0699046900271934,10.46281054428753,1.417,11.794832102182362
2.069928835896666,10.504043448114246,1.417,11.75648686454791
2.0699517714253637,10.545276830621685,1.417,11.705476440630735
2.0699735294213424,10.58651056841262,1.417,11.648419822631324
2.0699941426926562,10.627744538089827,1.417,11.591936002750154
2.0700136338869455,10.66897890210019,1.417,11.54259662293513
2.0700294738949676,10.71028625457981,1.417,11.492832799086235
2.070041047723711,10.75168761390148,1.417,11.43604026133274
2.0700503297106363,10.793131653454978,1.417,11.375929353791012
2.0700592941932072,10.834567046630092,1.417,11.316210420577423
2.0700699155088844,10.8759424668166,1.417,11.260593805808348
2.0700841679951307,10.917206587404285,1.417,11.212789853600162
2.0701040259894086,10.958308081782924,1.417,11.176508908069236
2.0701314638291803,10.99919562334231,1.417,11.155461313331942
2.0702223807252715,11.039766977570288,1.417,11.205963966144562
2.070690165910324,11.079812567603177,1.417,11.608109352085368
2.071080121292394,11.120101764119847,1.417,11.844056902567294
2.0713066798196063,11.160823403296007,1.417,11.89082939338492
2.07150203857384,11.201763553342664,1.417,11.926952577617888
2.07167151720401,11.242861627911784,1.417,11.9542122555602
2.071820435359031,11.28405704065534,1.417,11.974394227505858
2.0719541126878145,11.325289205225298,1.417,11.989284293748865
2.0720778688392754,11.366497535273636,1.417,12.000668254583225
2.0721974635179805,11.407636365203768,1.417,12.01010414661737
2.0723179183032654,11.448780371569754,1.417,12.017276973889837
2.0724350503609026,11.489946349221249,1.417,12.022692305996252
2.072543384428464,11.531129470763629,1.417,12.027180272778043
2.0726374452435223,11.572324908802262,1.417,12.031571004076635
2.072711757543649,11.613527835942518,1.417,12.03669462973346
2.072760846066416,11.654733424789764,1.417,12.043381279589944
2.0727872963426472,11.695940348526367,1.417,12.053164857982924
2.072809977869826,11.737155038315969,1.417,12.06788630601086
2.072830215501116,11.778376987672381,1.417,12.086747896805452
2.0728482355904743,11.819605230644612,1.417,12.108827437980802
2.072864264491859,11.860838801281666,1.417,12.133202737151013
2.072878528559228,11.902076733632548,1.417,12.158951601930196
2.0728912541465387,11.94331806174627,1.417,12.185151839932455
2.072902667607748,11.984561819671836,1.417,12.210881258771902
2.0729129952968144,12.025807041458254,1.417,12.235217666062638
2.072922463567695,12.067052761154534,1.417,12.257238869418773
2.0729312987743476,12.108298012809678,1.417,12.276022676454412
2.0729397272707297,12.149541830472693,1.417,12.29064689478366
2.072947975410799,12.190783248192588,1.417,12.300189332020626
2.0729562695485124,12.232021300018372,1.417,12.303727795779416
2.072964506123437,12.27325724492663,1.417,12.303672236782448
2.072972401365731,12.31449326789051,1.417,12.30349293515828
2.072979972260591,12.35572936633758,1.417,12.303204293314908
2.0729872361395363,12.396965535278392,1.417,12.302817001914136
2.0729942103340853,12.438201769723497,1.417,12.302341751617778
2.0730009121757575,12.47943806468345,1.417,12.301789233087641
2.073007358996072,12.520674415168793,1.417,12.301170136985528
2.0730135681265476,12.561910816190085,1.417,12.300495153973252
2.073019556898703,12.60314726275787,1.417,12.299774974712616
2.073025342644058,12.644383749882696,1.417,12.299020289865432
2.073030942694131,12.685620272575116,1.417,12.298241790093503
2.0730363743804414,12.726856825845681,1.417,12.29745016605864
2.073041655034508,12.768093404704942,1.417,12.296656108422651
2.07304680198785,12.809330004163447,1.417,12.295870307847343
2.073051832571987,12.850566619231742,1.417,12.295103454994521
2.0730567641184363,12.891803244920384,1.417,12.294366240525996
2.0730616139587186,12.933039876239919,1.417,12.293669355103575
2.073066399424352,12.974276508200896,1.417,12.293023489389062
2.073071137846856,13.015513135813867,1.417,12.292439334044271
2.0730758465577495,13.05674975408939,1.417,12.291927579731006
2.073080542888552,13.097986358037998,1.417,12.291498917111072
2.0730852441707817,13.139222942670251,1.417,12.291164036846283
2.073089967735958,13.180459502996701,1.417,12.290933629598442
2.0730947309156003,13.221696034027891,1.417,12.290818386029358
2.073099527116007,13.26293253802436,1.417,12.291036523851886
2.0731042610219608,13.30416904428448,1.417,12.292489465711501
2.0731089231752944,13.345405556294288,1.417,12.295218290181928
2.073113516470854,13.38664207380747,1.417,12.299150739216273
2.0731180438034884,13.427878596577717,1.417,12.304214554767643
2.073122508068044,13.469115124358716,1.417,12.31033747878915
2.07312691215937,13.510351656904156,1.417,12.317447253233896
2.073131258972314,13.551588193967733,1.417,12.325471620054994
2.0731355514017227,13.592824735303125,1.417,12.334338321205546
2.073139792342444,13.634061280664024,1.417,12.343975098638664
2.0731439846893265,13.675297829804121,1.417,12.354309694307455
2.073148131337217,13.716534382477104,1.417,12.365269850165026
2.0731522351809635,13.757770938436668,1.417,12.376783308164486
2.073156299115414,13.79900749743649,1.417,12.388777810258938
2.073160326035416,13.840244059230264,1.417,12.401181098401494
2.073164318835817,13.881480623571683,1.417,12.413920914545262
2.0731682804114646,13.92271719021443,1.417,12.426925000643346
2.0731722136572075,13.963953758912195,1.417,12.440121098648858
2.073176121467892,14.005190329418673,1.417,12.453436950514902
2.0731800067383666,14.046426901487544,1.417,12.466800298194588
2.0731838723634795,14.087663474872501,1.417,12.480138883641022
2.0731877212380776,14.128900049327234,1.417,12.493380448807313
2.0731915562570085,14.170136624605428,1.417,12.506452735646567
2.0731953803151204,14.211373200460775,1.417,12.519283486111894
2.073199196307261,14.252609776646969,1.417,12.5318004421564
2.0732030071282774,14.293846352917686,1.417,12.543931345733194
2.0732068156730183,14.335082929026623,1.417,12.55560393879538
2.073210624836331,14.376319504727467,1.417,12.56674596329607
2.073214437513063,14.41755607977391,1.417,12.577285161188371
2.0732182565980617,14.458792653919637,1.417,12.587149274425387
2.0732220849861753,14.50002922691834,1.417,12.59626604496023
2.0732259255722516,14.541265798523705,1.417,12.604563214746006
2.0732297812511384,14.582502368489418,1.417,12.611968525735822
2.0732336549176824,14.623738936569177,1.417,12.618409719882786
2.073237548530818,14.66497550259012,1.417,12.623826691652413
2.073241412043285,14.70621207047065,1.417,12.628852776951462
2.0732452187238155,14.74744864232742,1.417,12.633873035031868
2.073248972827061,14.788685217850244,1.417,12.638880170483894
2.0732526786076755,14.829921796728941,1.417,12.643866887897815
2.073256340320312,14.87115837865334,1.417,12.648825891863897
2.0732599622196246,14.912394963313258,1.417,12.653749886972408
2.073263548560266,14.953631550398514,1.417,12.658631577813619
2.073267103596889,14.994868139598939,1.417,12.663463668977798
2.0732706315841467,15.036104730604345,1.417,12.668238865055216
2.0732741367766927,15.077341323104555,1.417,12.672949870636135
2.0732776234291803,15.118577916789388,1.417,12.67758939031083
2.073281095796263,15.159814511348674,1.417,12.682150128669571
2.073284558132593,15.201051106472226,1.417,12.686624790302618
2.0732880146928245,15.24228770184987,1.417,12.69100607980025
2.0732914697316103,15.283524297171423,1.417,12.69528670175273
2.073294927503603,15.324760892126712,1.417,12.699459360750328
2.073298392263457,15.36599748640555,1.417,12.703516761383314
2.073301868265825,15.407234079697767,1.417,12.707451608241955
2.0733053597653592,15.44847067169318,1.417,12.71125660591652
2.0733088710167147,15.489707262081614,1.417,12.71492445899728
2.073312406274543,15.530943850552882,1.417,12.7184478720745
2.0733159697934984,15.572180436796815,1.417,12.72181954973845
2.0733195658282333,15.613417020503226,1.417,12.7250321965794
2.0733231986334015,15.65465360136194,1.417,12.728078517187619
2.073326872463656,15.695890179062781,1.417,12.730951216153379
2.07333059157365,15.73712675329557,1.417,12.73364299806694
2.0733343602180367,15.77836332375012,1.417,12.736146567518578
2.0733381826514696,15.819599890116264,1.417,12.738454629098559
2.073342063128601,15.860836452083813,1.417,12.740559887397152
2.0733460059040856,15.902073009342594,1.417,12.742455047004626
2.0733500152325752,15.943309561582431,1.417,12.744132812511252
2.0733540953687233,15.98454610849314,1.417,12.745585888507295
2.0733582505671833,16.02578264976454,1.417,12.746806979583026
2.0733624850826087,16.06701918508646,1.417,12.747788790328713
2.073366803169652,16.10825571414871,1.417,12.748524025334625
2.0733712090829672,16.14949223664113,1.417,12.74900538919103
2.073375707077207,16.190728752253527,1.417,12.749225586488198
2.0733803053646778,16.231965261177393,1.417,12.749216619434645
2.073385017086417,16.27320176486088,1.417,12.749096281199645
2.073389839979017,16.314438263492697,1.417,12.748869835589892
2.0733947707438953,16.355674757153864,1.417,12.748533637991416
2.073399806082468,16.39691124592536,1.417,12.748084043790255
2.0734049426961536,16.4381477298882,1.417,12.747517408372444
2.07341017728637,16.479384209123367,1.417,12.746830087124014
2.073415506554533,16.520620683711872,1.417,12.746018435431003
2.0734209272020623,16.561857153734714,1.417,12.74507880867944
2.0734264359303736,16.603093619272887,1.417,12.744007562255366
2.0734320294408852,16.644330080407393,1.417,12.74280105154481
2.073437704435015,16.685566537219238,1.417,12.741455631933807
2.07344345761418,16.72680298978941,1.417,12.739967658808395
2.0734492856797972,16.768039438198915,1.417,12.738333487554602
2.0734551853332848,16.80927588252875,1.417,12.736549473558469
2.0734611532760603,16.850512322859913,1.417,12.734611972206027
2.0734671862095415,16.89174875927341,1.417,12.73251733888331
2.073473280835145,16.93298519185024,1.417,12.730261928976352
2.0734794338542892,16.974221620671397,1.417,12.72784209787119
2.073485641968391,17.01545804581788,1.417,12.725254200953854
2.073491901878868,17.056694467370686,1.417,12.722494593610381
2.0734982102871378,17.097930885410822,1.417,12.719559631226806
2.073504563894618,17.139167300019288,1.417,12.71644566918916
2.0735109594027263,17.180403711277084,1.417,12.71314906288348
2.07351739351288,17.221640119265196,1.417,12.7096661676958
