lambda_z,sigma_z_kpa
1.76,28.098324576382527
1.7601478696741855,28.252001819649387
1.7615889724310776,28.64047730263495
1.762,28.61993669904895
1.76303007518797,29.037155374096084
1.764,29.0796134604563
1.7644711779448623,29.43282754226378
1.7659122807017544,29.827837207700675
1.766,29.840881596251272
1.7673533834586466,30.21422911787873
1.768,30.688699075929918
1.7687944862155387,30.57113729955413
1.77,31.122473596104204
1.770235588972431,30.89472614254802
1.7716766917293234,31.17361806042437
1.772,31.49607344968027
1.7731177944862155,31.391561888899155
1.774,31.70781832242588
1.7745588972431077,31.542050158507426
1.776,31.705961633565074
