sigma_theta_kPa,lambda_theta
21.389374072023,1.6167235716056
21.8787190404161,1.61699521220665
21.8803626357314,1.6171202012856303
21.926421232023,1.6172667860542616
22.1542160693976,1.6173917751332418
22.1743216486116,1.6175167642122221
22.2406145498347,1.6176417532912024
22.449353680007,1.6177667423701827
22.4687408346705,1.617891731449163
22.5075557596713,1.6180167205281433
22.5566891544433,1.6181417096071236
22.9190608070597,1.6182666986861038
23.0002627181995,1.6183916877650841
23.0053907757453,1.6185166768440644
23.0388661659642,1.6186416659230447
23.4765242414197,1.618766655002025
23.5276702951076,1.6188916440810053
23.6554887695999,1.6190166331599856
23.6897954843483,1.6191416222389658
23.7203512409167,1.6192666113179461
23.7996844211848,1.6193916003969264
23.867135496001,1.6195165894759067
23.9626988566471,1.619641578554887
24.2656590942645,1.6197665676338673
24.2771959006669,1.6198915567128476
24.3918099409906,1.6200165457918279
24.4283623620526,1.6201415348708081
24.4993430152014,1.6202665239497884
24.5792711642892,1.6203915130287687
24.6866282771119,1.620516502107749
24.7088501145507,1.6206414911867293
24.8345679198255,1.6207664802657096
24.8593483528919,1.6208914693446899
24.8999766278667,1.6210164584236701
