sigma_theta_kPa,lambda_theta
10.182394159651942,1.5787119518153396
10.299433172981274,1.5787344646007622
10.416472186310608,1.578822437877084
10.53351119963994,1.57965394100866
10.650550212969273,1.580485444140236
10.767589226298606,1.5813169472718123
10.884628239627938,1.5821484504033883
11.00166725295727,1.5829799535349645
11.118706266286603,1.5838114566665404
11.235745279615937,1.5846429597981166
11.35278429294527,1.5854744629296926
11.469823306274602,1.5863174005963967
11.586862319603934,1.587171729242697
11.703901332933267,1.5878136945961174
11.8209403462626,1.5878461560885895
11.937979359591932,1.5878786175810615
12.055018372921264,1.5879110790735336
12.172057386250598,1.5906671549831977
12.28909639957993,1.5913057339576855
12.406135412909263,1.592092145786161
12.523174426238596,1.5922469450503511
12.640213439567928,1.593677641755585
12.75725245289726,1.594569684175358
12.874291466226593,1.5949495335365889
12.991330479555927,1.595193576970095
13.10836949288526,1.595517237665577
13.225408506214592,1.5958929107621915
13.342447519543924,1.5961674817726799
13.459486532873257,1.5967538661021408
13.57652554620259,1.5968268501146754
13.693564559531922,1.5971171079745543
13.810603572861256,1.5972042722180597
13.927642586190588,1.597266888624016
14.04468159951992,1.5973168882619004
14.161720612849253,1.5973809580972778
14.278759626178585,1.5976082744111724
14.395798639507918,1.5979133391972002
14.51283765283725,1.5982216491445569
14.629876666166584,1.5988530544779957
14.746915679495917,1.5994109007983186
14.86395469282525,1.599905007156989
14.980993706154582,1.6000235890824406
15.098032719483914,1.6001127105523576
15.215071732813247,1.6002069099268679
15.332110746142579,1.6002867352126617
15.449149759471913,1.6005827648186832
15.566188772801246,1.6006651293760332
15.683227786130578,1.6022416059528504
15.80026679945991,1.602755648975459
15.917305812789243,1.6027962575406953
16.034344826118577,1.6028368661059316
16.15138383944791,1.6030456935697863
16.268422852777242,1.6033055523650432
16.385461866106574,1.6034066557846236
16.502500879435907,1.6034754879866726
16.61953989276524,1.6035296527170573
16.73657890609457,1.6036128374769691
16.853617919423904,1.6039539023956215
16.970656932753236,1.604004852045846
17.08769594608257,1.6040558016960706
17.2047349594119,1.6043137897705362
17.321773972741234,1.6044515968839477
17.438812986070566,1.6046142920598379
17.555851999399902,1.6047420288906415
17.672891012729234,1.6047760818037973
17.789930026058567,1.6048101347169532
17.9069690393879,1.6048441876301092
18.02400805271723,1.6049632631631237
18.141047066046564,1.6051298718810234
18.258086079375897,1.6056102569005397
18.37512509270523,1.605676543188782
18.49216410603456,1.6057297999554851
18.609203119363894,1.605774635562493
18.726242132693226,1.6058194711695006
18.84328114602256,1.6058906795517331
18.96032015935189,1.6060019651623934
19.077359172681223,1.60621085445486
19.19439818601056,1.6063090440965804
19.311437199339892,1.6067226231528295
19.428476212669224,1.6068070269105694
19.545515225998557,1.6068763086298878
19.66255423932789,1.6070298670480454
19.77959325265722,1.6074481295529226
19.896632265986554,1.607625915913327
20.013671279315886,1.6078342300484199
20.13071029264522,1.608036693625292
20.24774930597455,1.6080727605139729
20.364788319303884,1.6081088274026538
20.481827332633216,1.6081448942913348
20.59886634596255,1.608370311308605
20.71590535929188,1.608571188674453
20.832944372621217,1.6086640436156872
20.94998338595055,1.6087152447307187
21.06702239927988,1.6087855729558689
21.184061412609214,1.6089952981460842
21.301100425938547,1.609104680857102
21.41813943926788,1.609347298793904
21.53517845259721,1.60954976902781
21.652217465926544,1.6097085587978894
21.769256479255876,1.6098740913500729
21.88629549258521,1.6100320409372177
22.00333450591454,1.6101807975622278
22.120373519243874,1.610264267860568
22.237412532573206,1.6103016071382892
22.35445154590254,1.61033894641601
22.471490559231874,1.6103936074302965
22.588529572561207,1.6104652503330619
22.70556858589054,1.6107272686098004
22.82260759921987,1.6110735587582852
22.939646612549204,1.6112505565329929
23.056685625878536,1.6112958438210154
23.17372463920787,1.6113513662172967
23.2907636525372,1.6117048920365147
