sigma_theta_kPa,lambda_theta
14.2696270011666,1.604036289467492
14.2748849609284,1.6042675085693452
14.3301552641337,1.6044987276711984
14.3619636602446,1.6047299467730516
14.3728607918962,1.6049611658749048
14.4153654688324,1.605192384976758
14.466423570247,1.6054236040786112
14.5918910397816,1.6056548231804644
14.7656304018156,1.6058860422823176
14.8900600384854,1.6061172613841708
14.9503567582208,1.606348480486024
15.019109196926,1.6065796995878772
15.5306135313538,1.6068109186897304
15.5505738385081,1.6070421377915836
15.5804958954026,1.6072733568934368
15.5976455361821,1.60750457599529
15.8481796252519,1.6077357950971431
15.878717667399,1.6079670141989963
16.1878152943911,1.6081982333008495
16.2186044340463,1.6084294524027027
16.3108590202513,1.608660671504556
16.6897883695834,1.6088918906064091
16.7081466126207,1.6091231097082623
16.7263933707548,1.6093543288101155
16.7437317816799,1.6095855479119687
16.7814663438526,1.609816767013822
16.8410790594804,1.6100479861156751
16.8665111512848,1.6102792052175283
16.991221362726,1.6105104243193815
17.271408321586,1.6107416434212347
17.3282155505327,1.610972862523088
17.4666782402485,1.611204081624941
17.7349562210914,1.6114353007267943
17.7894731729361,1.6116665198286475
17.8610611355839,1.6118977389305007
17.8675506851476,1.612128958032354
17.8740826324047,1.612360177134207
17.9974300474681,1.6125913962360603
18.0295973782989,1.6128226153379135
18.6363595265626,1.6130538344397667
18.6840333358651,1.6132850535416199
18.7501642819086,1.613516272643473
18.8083223425396,1.6137474917453263
18.8847357404844,1.6139787108471795
18.9977618309198,1.6142099299490327
19.0802183199724,1.6144411490508859
19.2471891425171,1.614672368152739
19.2975277748856,1.6149035872545923
19.3609422481257,1.6151348063564455
19.514117635878,1.6153660254582987
19.5679137080541,1.6155972445601519
19.5822026076456,1.615828463662005
19.6427349889205,1.6160596827638583
19.8933503340957,1.6162909018657114
19.9827754634856,1.6165221209675646
20.0155578422629,1.6167533400694178
20.2587015568996,1.616984559171271
20.2990801836938,1.6172157782731242
20.3212786944269,1.6174469973749774
20.591347534739,1.6176782164768306
20.6363882775124,1.6179094355786838
20.6680344098233,1.618140654680537
20.8841010706284,1.6183718737823902
20.8879016842056,1.6186030928842434
20.970664341931,1.6188343119860966
20.9782990476884,1.6190655310879498
21.2420566791136,1.619296750189803
21.2769010552136,1.6195279692916562
21.3810272250228,1.6197591883935094
21.389374072023,1.6199904074953626
21.8787190404161,1.6202216265972158
21.8803626357314,1.620452845699069
21.926421232023,1.6206840648009222
22.1542160693976,1.6209152839027754
22.1743216486116,1.6211465030046286
22.2406145498347,1.6213777221064818
22.449353680007,1.621608941208335
22.4687408346705,1.6218401603101882
22.5075557596713,1.6220713794120414
22.5566891544433,1.6223025985138946
22.9190608070597,1.6225338176157478
23.0002627181995,1.622765036717601
23.0053907757453,1.6229962558194542
23.0388661659642,1.6232274749213074
23.4765242414197,1.6234586940231606
23.5276702951076,1.6236899131250138
23.6554887695999,1.623921132226867
23.6897954843483,1.6241523513287202
23.7203512409167,1.6243835704305734
23.7996844211848,1.6246147895324266
23.867135496001,1.6248460086342797
23.9626988566471,1.625077227736133
24.2656590942645,1.6253084468379861
24.2771959006669,1.6255396659398393
24.3918099409906,1.6257708850416925
24.4283623620526,1.6260021041435457
24.4993430152014,1.626233323245399
24.5792711642892,1.6264645423472521
24.6866282771119,1.6266957614491053
24.7088501145507,1.6269269805509585
24.8345679198255,1.6271581996528117
24.8593483528919,1.627389418754665
24.8999766278667,1.6276206378565181
