lambda_z,sigma_z_kpa
1.374,12.567765375910648
1.374,12.609842151604857
1.374,12.627494652354647
1.376,12.64488516181662
1.378,12.67748402479633
1.378,12.729869366964541
1.378,12.759015950710898
1.38,12.787588268433982
1.38,12.813761562141666
1.38,12.845358180346723
1.38,12.874871394702451
1.382,12.880126248859593
1.384,12.892260788652084
1.384,12.917284786764945
1.386,12.942048188012548
1.386,12.955578507098862
1.388,12.965858016885543
1.388,13.005117476385795
1.388,13.047439761068826
1.39,13.081355100668329
1.39,13.116554576505475
1.392,13.117329954981553
1.392,13.118619511191227
1.392,13.14409109136149
1.394,13.174416778104751
1.394,13.179992079607207
1.396,13.195153819522462
1.396,13.2433687630718
1.396,13.289863675118557
1.398,13.311670273609122
1.398,13.349427004331067
1.4,13.393101674163628
1.4,13.406625738937466
1.4,13.44319649321558
1.402,13.478735498896757
1.402,13.5172557626787
1.404,13.558026793379147
1.404,13.643048920249766
1.404,13.723752518884732
1.406,13.740573329545942
1.406,13.761950513672788
1.408,13.854748334731951
1.408,13.944333186046999
1.408,14.005823725552947
1.41,14.064689939903895
1.41,14.113519865029692
1.412,14.16506792090678
1.412,14.249344501341856
1.412,14.329592220416437
1.414,14.406077395136927
1.414,14.451439819799326
1.416,14.49009355589804
1.416,14.561297615693716
1.416,14.621315521471447
1.418,14.680281345417816
1.418,14.779910917802182
1.42,14.869892082579602
1.42,14.965229830260489
1.42,15.02553295762333
1.422,15.0516700379326
1.422,15.082840686876294
1.424,15.132105180321574
1.424,15.209268620115749
1.424,15.291069939924522
1.426,15.358952049281939
1.426,15.424031497863428
1.428,15.526976321771363
1.428,15.64136272106022
1.428,15.699475991140325
1.43,15.75099189334726
1.43,15.843628539873379
1.432,15.938714096953934
1.432,16.018283064900917
1.432,16.095035335888234
1.434,16.178564836183266
1.434,16.2642422147427
1.436,16.368492774330004
1.436,16.473069183814086
1.436,16.524869631485902
1.438,16.576224872163603
1.438,16.662052538874054
1.44,16.744253567080857
1.44,16.809839487413086
1.44,16.879709124691054
1.44,16.968934495165442
1.44,17.05699057455569
1.442,17.154744079291643
1.442,17.251238016381482
1.442,17.3018209438241
1.444,17.35403168903464
1.444,17.431760308191002
1.446,17.51059039895615
1.446,17.626016794036623
1.446,17.737124622794617
1.448,17.880086643579816
1.448,18.023752494990994
1.45,18.138617990565738
1.45,18.25786515770406
1.45,18.35007880574
1.452,18.44406588122595
1.452,18.569345407561407
1.454,18.69267882094076
1.454,18.80066899069228
1.454,18.908626468809775
1.456,19.026308276876094
1.456,19.143358825331088
1.458,19.282466246743407
1.458,19.393478806573402
1.458,19.477784433574556
1.46,19.585830586007766
1.46,19.69175761310398
1.462,19.783848434050075
1.462,19.880676361733506
1.462,19.98597767030721
1.464,20.107235236241152
1.464,20.217001260128125
1.466,20.28618075371205
1.466,20.33188773849501
1.466,20.37954717565544
1.468,20.4447808045673
1.468,20.527894718493194
1.47,20.603390039556345
1.47,20.68888678880122
1.47,20.77154661474364
1.472,20.869388813069378
1.472,20.95062539656411
1.474,21.026765175692613
1.474,21.0869386074035
1.474,21.1461188108006
1.476,21.24285452284962
1.476,21.342981946444812
1.478,21.43383572485365
1.478,21.52778214608269
1.478,21.616353881867596
1.48,21.698744670599226
1.48,21.75810056022924
1.482,21.817071857549582
1.482,21.861569912945466
1.482,21.90316325473246
1.484,21.968316662748784
1.484,22.036785916973955
1.486,22.11973352511166
1.486,22.201343196636646
1.486,22.309747215209097
1.488,22.416975330051976
1.488,22.503100246116144
1.49,22.59504524709871
1.49,22.660170145076272
1.49,22.725134221633724
1.492,22.818486802307046
1.492,22.9110464503853
1.494,23.020150541352994
1.494,23.12750667490644
1.494,23.253325363608546
1.496,23.381812463052707
1.496,23.500036409962703
1.498,23.62473829825322
1.498,23.77498250370924
1.498,23.915130309510662
1.5,24.072970466118047
1.5,24.228571553283015
1.502,24.382154910019278
1.502,24.54127425300307
1.502,24.70320129888063
1.504,24.8643117091138
1.504,25.003676328896905
1.506,25.144756765235257
1.506,25.293347338105473
1.506,25.439505193074233
1.508,25.60003787667164
1.508,25.76246382673062
1.51,25.93683589171221
1.51,26.104713220838967
1.51,26.292033428434554
1.51,26.455801141695922
1.51,26.61307377933197
1.512,26.768055587641364
1.512,26.948348688668453
1.512,27.10895169841076
1.514,27.269627843975297
1.514,27.441224748051468
1.516,27.610852409826585
1.516,27.741664823765955
1.516,27.871348742239814
1.518,27.95849073692625
1.518,28.04256368930983
1.52,28.116663022523102
1.52,28.18800624833077
1.52,28.26496195553757
1.522,28.341032730635412
1.522,28.41458371610064
1.524,28.488525746934272
1.524,28.536000079309886
1.524,28.581653302658253
1.526,28.591496387428375
1.526,28.599464863347517
1.528,28.581880219643605
1.528,28.568806672181076
