lambda_z,sigma_z_kPa,lambda_theta,sigma_theta_kPa
1.185,3.561782172825844,0.7083158960694146,0.5260661701730174
1.187,3.595219520916768,0.7105357618069634,0.6031340431399085
1.19,3.632250559802188,0.7124861945754487,0.6400323889869403
1.192,3.670447107639374,0.7117279707576685,0.6239073575139035
1.194,3.692485750423098,0.7130463979889456,0.5569254067012697
1.196,3.7234622057280884,0.715068552396722,0.6310247321495515
1.198,3.783610411941709,0.7143559873985644,0.7031769617520167
1.2,3.865759898032749,0.7103567477395225,0.5829764879950665
1.202,3.9022637119411177,0.7103030267434499,0.6516093723507509
1.204,3.9433217600298054,0.709282378727797,0.692493471958859
1.208,3.983198019401429,0.7097496089855713,0.6620996600980473
1.21,4.022408950268043,0.7141135640623665,0.6286753450519875
1.212,4.07037227600551,0.7120092149894951,0.6169748703750146
1.214,4.1117095146602,0.709551277420486,0.6176912310492986
1.216,4.162034704467599,0.7112257792140123,0.689928699121646
1.218,4.215068866607813,0.7177509539038536,0.5707622363165875
1.22,4.257567576077599,0.7188353046239097,0.6175374030717221
1.224,4.30409562830649,0.718145328569634,0.633193335010926
1.226,4.330662755148262,0.71333472847269,0.678789697579021
1.228,4.375365281870525,0.7093712450340586,0.5710404058881325
1.23,4.403940476147623,0.709326565187102,0.5582575173897261
1.232,4.446298049168075,0.7088779944599035,0.7112393706361264
1.234,4.4946515011068975,0.7101868570572784,0.6369206394779053
1.236,4.53971958188882,0.7135008270126195,0.6174747607205675
1.24,4.579588194199601,0.7124944928148863,0.6495418464285496
1.242,4.630520253968965,0.7115409998297355,0.6648181591735169
1.244,4.673898870418272,0.712438502299327,0.654274407125549
1.246,4.707756054340797,0.7104328934419005,0.6513895772497904
1.248,4.7348835967535425,0.710828237462228,0.6445524914975373
1.25,4.7804722655518,0.7085660047281495,0.5846992508826905
1.252,4.835041608573229,0.7063556160040149,0.63999981908129
1.254,4.901912181903215,0.709701047312806,0.6852322574184925
1.258,4.957650734680011,0.7127303135762423,0.6525377728810483
1.26,5.015828250890243,0.712219518767693,0.6240901014647919
1.262,5.0750108517070265,0.7119050498258296,0.6634887214979067
1.264,5.11936565034571,0.7095990906158335,0.7094625431098835
1.266,5.17816092530969,0.710681914009006,0.6638643702731993
1.268,5.21435102349135,0.7089941071585646,0.63930840404794
1.27,5.2363142997358585,0.7061576461583886,0.6759105064082117
1.274,5.322921977079761,0.70452659107189,0.648350712853343
1.276,5.400178711745153,0.7061572450420917,0.7176701130319243
1.278,5.4763469627598775,0.705190168487114,0.619747885145837
1.28,5.532843257538789,0.7042217593848954,0.6596208463449437
1.282,5.594254277550487,0.708008329976233,0.6832120137352385
1.284,5.653201011425946,0.7106481375179587,0.697852909528899
1.286,5.712776277648545,0.707918175139951,0.6972919011750095
1.29,5.762863455040155,0.7094805862390361,0.7664378875986103
1.292,5.792170708089015,0.711188024806127,0.657020199892281
1.294,5.831239800906114,0.705452405989142,0.6459419294723957
1.296,5.868407174098859,0.7044535593502694,0.674771262181884
1.298,5.947653549159563,0.705242835908761,0.6735535623338086
1.3,6.029548027516023,0.7067272020431605,0.654373646596204
1.302,6.089154328376017,0.7075565880465376,0.706465256465682
1.306,6.14730033021705,0.714858186375971,0.709111763764232
1.308,6.19495367169288,0.7135402943189476,0.7013405221928136
1.31,6.245843695194267,0.7114085460430305,0.7643667276259525
1.312,6.304508781095042,0.7092712573505177,0.7119254881622896
1.314,6.347925159746646,0.70698741268597,0.725999217819399
1.316,6.399120875128172,0.7085553510146037,0.6824467808771586
1.317,6.450254570169722,0.709300641264935,0.667889265737754
1.321,6.4768170247721,0.7099085629029073,0.7069474452516054
1.323,6.522153028690753,0.708438038493884,0.6990393725482236
1.325,6.5689041291660075,0.7085925447434747,0.691141028621669
1.327,6.64345129921919,0.709189159820167,0.683141184378645
1.329,6.727514182071093,0.7079136635811603,0.717192318398062
1.331,6.822128269950187,0.708311689518688,0.735116332586451
1.333,6.876864814184884,0.70456997510943,0.6921193588309097
1.337,6.934140068641666,0.704773951584576,0.7625797903642264
1.339,7.01467509880982,0.7038391836054073,0.7643612228769744
1.341,7.0782981949089105,0.70344632014056,0.669632871972454
1.343,7.145024462546112,0.7061046658594584,0.7010386204671183
1.345,7.191964649181612,0.708756537010718,0.7397099675312645
1.347,7.233551701784742,0.7092925566194753,0.6566579007450494
1.349,7.275689856259129,0.708896285009726,0.640532622349869
1.353,7.35843713209813,0.7035844841515434,0.7033599910017679
1.355,7.466239171458469,0.702104903177018,0.7028387598321024
1.357,7.573442386472699,0.7024913860737544,0.746303484183636
1.359,7.648935752734934,0.699436056993397,0.734757970036793
1.361,7.72100220057863,0.7011029183365349,0.7717305048785711
1.363,7.801681185007628,0.704142718943898,0.6775051905424135
1.367,7.879396991244324,0.7033383639926907,0.676533837113857
1.369,7.962500939661089,0.705876018039296,0.734129939356147
1.371,8.02750762621474,0.702334425082599,0.6811187804881264
1.373,8.110840868567882,0.70643750166972,0.711615557752466
1.375,8.169395010177437,0.700252972745524,0.6937565417642637
1.377,8.2481895989017,0.699357284295897,0.697349760576642
1.379,8.326876906186703,0.7032648294493287,0.7424152030975156
1.383,8.459589151475141,0.702549248479949,0.7332223101849925
1.385,8.555245455733553,0.6967487773707203,0.713882245447842
1.387,8.644481493469913,0.698108210721636,0.706886055547949
1.389,8.729251628203837,0.6990229192299157,0.6524458123806024
1.391,8.79784896443378,0.698221681263478,0.751178425208475
1.393,8.888436679645272,0.6980560684689889,0.7012637540211119
1.395,8.978522496222187,0.70009341782375,0.670167877634861
1.397,9.08484640635605,0.695565672774347,0.7218480257173794
1.401,9.15760342151299,0.692682250773085,0.619531976004751
1.403,9.246672486462629,0.6932001937292657,0.6952405168059927
1.405,9.35032369947402,0.696905689311111,0.7070314796342709
1.407,9.466753298111094,0.6954500730089981,0.6713560477305757
1.409,9.587003936756206,0.704026178236641,0.820487632723811
1.411,9.675740730538475,0.697811059881165,0.6640584925132803
1.413,9.780060001829055,0.696223071651872,0.6780217954970911
1.417,9.884113897463948,0.6966096285078374,0.722031427460106
1.419,9.999657497626085,0.698923775542409,0.699741814905879
1.421,10.110621439440221,0.6906342133922196,0.703365768848979
1.423,10.24035973362063,0.686684981237705,0.699541322635739
1.425,10.352925215426538,0.6937143152414653,0.6945178980466933
1.427,10.444051072757743,0.692512730985255,0.699717848915369
1.429,10.502897652570912,0.6971166328683583,0.7438763995029563
1.431,10.613638938820971,0.699614581335835,0.703338122224896
1.435,10.734277415640532,0.6862227709125491,0.7152390689160417
1.437,10.86009050880566,0.683837821729638,0.736281350753793
1.439,11.017419566317177,0.6842463008212487,0.7152145599685004
1.441,11.16304486201919,0.68038453213064,0.670248511507461
1.443,11.32513783209876,0.685067604443743,0.6547842612555477
1.444,11.498957145025804,0.688724998357931,0.710303249073692
1.446,11.699018320900482,0.6771046250300804,0.6905925310222347
1.448,11.883474701720278,0.674805042267704,0.706449128759278
1.452,12.01133314801163,0.6781930649519007,0.6918706004612739
1.454,12.169242444955751,0.679438483809866,0.7189542554185284
1.456,12.320257541422018,0.6798415171638567,0.693279785172339
1.458,12.527827739345655,0.675383881787722,0.638256348249521
1.46,12.729854144005749,0.6755944186550974,0.6952096132781377
1.462,12.940974635138536,0.673392251051025,0.6414303530702885
1.464,13.167144720056122,0.6742931043280738,0.6309332473486027
1.466,13.412271315292054,0.673173377215862,0.665429354739736
1.47,13.614648468443583,0.6719151249310044,0.6472968684168123
1.472,13.77976417599378,0.669214934965474,0.6524524964768545
1.474,13.93548255701699,0.664675081346931,0.6797776055599937
1.476,14.096379829311344,0.665728760995129,0.705748530765131
1.478,14.207076970738969,0.6609215259669133,0.641603939528645
1.48,14.305899703544931,0.654916279979932,0.6567135242087241
1.482,14.381433961514897,0.6583190302726706,0.6410714804168186
1.486,14.475908215727408,0.662120457309883,0.67970805358045
1.488,14.538033481011169,0.6588544355247973,0.626479932682828
1.49,14.556801040662132,0.656827903967797,0.6349604337359684
