animal,age_weeks,param,index,value,kind
Lucid,3,base.aniso._beta_a_raw,1.0,-0.87183897,base_param
Lucid,3,base.aniso._beta_a_raw,2.0,-0.87183897,base_param
Lucid,3,base.aniso._beta_a_raw,3.0,-0.81093022,base_param
Lucid,3,base.aniso._beta_b_raw,0.0,-0.5798185,base_param
Lucid,3,base.aniso._beta_b_raw,1.0,-0.47000363,base_param
Lucid,3,base.aniso._beta_b_raw,2.0,-0.05129329,base_param
Lucid,3,base.aniso._beta_b_raw,3.0,-1.2039728,base_param
Lucid,3,base.aniso._recruit_ref_stretch,,1.431810811,base_param
Lucid,3,base.aniso.quad_x,0.0,0.005299,base_param
Lucid,3,base.aniso.quad_x,1.0,0.027712,base_param
Lucid,3,base.aniso.quad_x,2.0,0.067184,base_param
Lucid,3,base.aniso.quad_x,3.0,0.122299,base_param
Lucid,3,base.aniso.quad_x,4.0,0.191061,base_param
Lucid,3,base.aniso.quad_x,5.0,0.270991,base_param
Lucid,3,base.aniso.quad_x,6.0,0.359009,base_param
Lucid,3,base.aniso.quad_x,7.0,0.451846,base_param
Lucid,3,base.aniso.quad_x,8.0,0.546156,base_param
Lucid,3,base.aniso.quad_x,9.0,0.638756,base_param
Lucid,3,base.aniso.quad_x,10.0,0.726781,base_param
Lucid,3,base.aniso.quad_x,11.0,0.807785,base_param
Lucid,3,base.aniso.quad_w,0.0,0.013576,base_param
Lucid,3,base.aniso.quad_w,1.0,0.031126,base_param
Lucid,3,base.aniso.quad_w,2.0,0.047579,base_param
Lucid,3,base.aniso.quad_w,3.0,0.062314,base_param
Lucid,3,base.aniso.quad_w,4.0,0.074797,base_param
Lucid,3,base.aniso.quad_w,5.0,0.084578,base_param
Lucid,3,base.aniso.quad_w,6.0,0.091322,base_param
Lucid,3,base.aniso.quad_w,7.0,0.094827,base_param
Lucid,3,base.aniso.quad_w,8.0,0.095038,base_param
Lucid,3,base.aniso.quad_w,9.0,0.092045,base_param
Lucid,3,base.aniso.quad_w,10.0,0.086079,base_param
Lucid,3,base.aniso.quad_w,11.0,0.0775,base_param
Rosie,3,w[I₁-3],,0.09315855866,cross_weight
Rosie,3,w[I₂-3],,0.4975219647,cross_weight
Rosie,3,w[<I₂-3>ln(1+<I₂-3>)],,0.0846823927,cross_weight
Rosie,3,w[<I₄θ-1>],,0.004585167195,cross_weight
Rosie,3,w[<I₄z-1>],,0.04293251094,cross_weight
Rosie,3,w[<I₄D1-1>],,0.005157838656,cross_weight
Rosie,3,w[<I₄D2-1>],,0.005157838656,cross_weight
Rosie,3,w[(<I₄θ-1>)³],,0.1949465175,cross_weight
Rosie,3,w[<I₂-3>·<E_z>],,0.005557001385,cross_weight
Rosie,3,w[I₈D1D2],,0.09262305978,cross_weight
Rosie,3,base.iso._bth,,-5.677208721,base_param
Rosie,3,base.iso._bz,,2.12501652,base_param
Rosie,3,base.iso.bthz,,-0.6749813186,base_param
Rosie,3,base.aniso._α,,0.1662747471,base_param
Rosie,3,base.aniso._k1,0.0,9.901847534,base_param
Rosie,3,base.aniso._k1,1.0,9.901847534,base_param
Rosie,3,base.aniso._k1,2.0,-10.10355771,base_param
Rosie,3,base.aniso._k1,3.0,-2.222042582,base_param
Rosie,3,base.aniso._k2,0.0,-1.640037183,base_param
Rosie,3,base.aniso._k2,1.0,-1.640037183,base_param
Rosie,3,base.aniso._k2,2.0,10.95538704,base_param
Rosie,3,base.aniso._k2,3.0,5.071696274,base_param
Rosie,3,base.aniso._lam0_raw,0.0,-2.0,base_param
Rosie,3,base.aniso._lam0_raw,1.0,-2.0,base_param
Rosie,3,base.aniso._lam0_raw,2.0,-2.0,base_param
Rosie,3,base.aniso._lam0_raw,3.0,-2.0,base_param
Rosie,3,base.aniso._lam0h_raw,0.0,-2.8,base_param
Rosie,3,base.aniso._lam0h_raw,1.0,-2.8,base_param
Rosie,3,base.aniso._kappa,0.0,-4.339116145,base_param
Rosie,3,base.aniso._kappa,1.0,-4.339116145,base_param
Rosie,3,base.aniso._tau_raw,0.0,-1.365381818,base_param
Rosie,3,base.aniso._tau_raw,1.0,-1.365381818,base_param
Rosie,3,base.aniso._tau_raw,2.0,-0.5201613811,base_param
Rosie,3,base.aniso._tau_raw,3.0,0.435703568,base_param
Rosie,3,base.aniso._sigma_s_raw,0.0,-2.0,base_param
Rosie,3,base.aniso._sigma_s_raw,1.0,-2.0,base_param
Rosie,3,base.aniso._sigma_s_raw,2.0,-2.0,base_param
Rosie,3,base.aniso._sigma_s_raw,3.0,-2.0,base_param
Rosie,3,base.aniso._lambda_lb_raw,0.0,-0.8188149523,base_param
Rosie,3,base.aniso._lambda_lb_raw,1.0,-0.8188149523,base_param
Rosie,3,base.aniso._lambda_lb_raw,2.0,-0.8352540722,base_param
Rosie,3,base.aniso._lambda_lb_raw,3.0,-1.025400807,base_param
Rosie,3,base.aniso._lambda_ub_raw,0.0,1.168786197,base_param
Rosie,3,base.aniso._lambda_ub_raw,1.0,1.168786197,base_param
Rosie,3,base.aniso._lambda_ub_raw,2.0,2.874274269,base_param
Rosie,3,base.aniso._lambda_ub_raw,3.0,2.745460903,base_param
Rosie,3,base.aniso._logn_mu_raw,0.0,-0.7364124402,base_param
Rosie,3,base.aniso._logn_mu_raw,1.0,-0.7364124402,base_param
Rosie,3,base.aniso._logn_mu_raw,2.0,-3.688847214,base_param
Rosie,3,base.aniso._logn_mu_raw,3.0,-3.406876906,base_param
Rosie,3,base.aniso._logn_sig_raw,0.0,-7.028457456,base_param
Rosie,3,base.aniso._logn_sig_raw,1.0,-7.028457456,base_param
Rosie,3,base.aniso._logn_sig_raw,2.0,-4.896302455,base_param
Rosie,3,base.aniso._logn_sig_raw,3.0,-2.981603949,base_param
Rosie,3,base.aniso._beta_a_raw,0.0,0.2,base_param
Rosie,3,base.aniso._beta_a_raw,1.0,0.2,base_param
Rosie,3,base.aniso._beta_a_raw,2.0,0.2,base_param
Rosie,3,base.aniso._beta_a_raw,3.0,0.2,base_param
Rosie,3,base.aniso._beta_b_raw,0.0,0.2,base_param
Rosie,3,base.aniso._beta_b_raw,1.0,0.2,base_param
Rosie,3,base.aniso._beta_b_raw,2.0,0.2,base_param
Rosie,3,base.aniso._beta_b_raw,3.0,0.2,base_param
Rosie,3,base.aniso._recruit_ref_stretch,,1.156481481,base_param
Rosie,3,base.aniso.quad_x,0.0,0.005299,base_param
Rosie,3,base.aniso.quad_x,1.0,0.027712,base_param
Rosie,3,base.aniso.quad_x,2.0,0.067184,base_param
Rosie,3,base.aniso.quad_x,3.0,0.122299,base_param
Rosie,3,base.aniso.quad_x,4.0,0.191061,base_param
Rosie,3,base.aniso.quad_x,5.0,0.270991,base_param
Rosie,3,base.aniso.quad_x,6.0,0.359009,base_param
Rosie,3,base.aniso.quad_x,7.0,0.451846,base_param
Rosie,3,base.aniso.quad_x,8.0,0.546156,base_param
Rosie,3,base.aniso.quad_x,9.0,0.638756,base_param
Rosie,3,base.aniso.quad_x,10.0,0.726781,base_param
Rosie,3,base.aniso.quad_x,11.0,0.807785,base_param
Rosie,3,base.aniso.quad_w,0.0,0.013576,base_param
Rosie,3,base.aniso.quad_w,1.0,0.031126,base_param
Rosie,3,base.aniso.quad_w,2.0,0.047579,base_param
Rosie,3,base.aniso.quad_w,3.0,0.062314,base_param
Rosie,3,base.aniso.quad_w,4.0,0.074797,base_param
Rosie,3,base.aniso.quad_w,5.0,0.084578,base_param
Rosie,3,base.aniso.quad_w,6.0,0.091322,base_param
Rosie,3,base.aniso.quad_w,7.0,0.094827,base_param
Rosie,3,base.aniso.quad_w,8.0,0.095038,base_param
Rosie,3,base.aniso.quad_w,9.0,0.092045,base_param
Rosie,3,base.aniso.quad_w,10.0,0.086079,base_param
Rosie,3,base.aniso.quad_w,11.0,0.0775,base_param
Martini,8,w[I₁-3],,0.004047203366,cross_weight
Martini,8,w[I₂-3],,0.009980243567,cross_weight
Martini,8,w[<I₂-3>ln(1+<I₂-3>)],,0.185421361,cross_weight
Martini,8,w[<I₄θ-1>],,0.007541085434,cross_weight
Martini,8,w[<I₄z-1>],,0.2352571281,cross_weight
Martini,8,w[<I₄D1-1>],,0.01003661355,cross_weight
Martini,8,w[<I₄D2-1>],,0.01003661355,cross_weight
Martini,8,w[(<I₄θ-1>)³],,0.004323317652,cross_weight
Martini,8,w[<I₂-3>·<E_z>],,0.002890500384,cross_weight
Martini,8,w[I₈D1D2],,0.07535149339,cross_weight
Martini,8,base.iso._bth,,-7.939528873,base_param
Martini,8,base.iso._bz,,-0.04489298921,base_param
Martini,8,base.iso.bthz,,0.6262364436,base_param
Martini,8,base.aniso._α,,0.4960668412,base_param
Martini,8,base.aniso._k1,0.0,10.30027128,base_param
Martini,8,base.aniso._k1,1.0,10.30027128,base_param
Martini,8,base.aniso._k1,2.0,-5.661623744,base_param
Martini,8,base.aniso._k1,3.0,1.444052663,base_param
Martini,8,base.aniso._k2,0.0,-4.572780111,base_param
Martini,8,base.aniso._k2,1.0,-4.572780111,base_param
Martini,8,base.aniso._k2,2.0,5.538381144,base_param
Martini,8,base.aniso._k2,3.0,0.4274883277,base_param
Martini,8,base.aniso._lam0_raw,0.0,-2.0,base_param
Martini,8,base.aniso._lam0_raw,1.0,-2.0,base_param
Martini,8,base.aniso._lam0_raw,2.0,-2.0,base_param
Martini,8,base.aniso._lam0_raw,3.0,-2.0,base_param
Martini,8,base.aniso._lam0h_raw,0.0,-2.8,base_param
Martini,8,base.aniso._lam0h_raw,1.0,-2.8,base_param
Martini,8,base.aniso._kappa,0.0,-7.186922109,base_param
Martini,8,base.aniso._kappa,1.0,-7.186922109,base_param
Martini,8,base.aniso._tau_raw,0.0,9.246230812,base_param
Martini,8,base.aniso._tau_raw,1.0,9.246230812,base_param
Martini,8,base.aniso._tau_raw,2.0,1.154539993,base_param
Martini,8,base.aniso._tau_raw,3.0,-1.94227179,base_param
Martini,8,base.aniso._sigma_s_raw,0.0,-2.0,base_param
Martini,8,base.aniso._sigma_s_raw,1.0,-2.0,base_param
Martini,8,base.aniso._sigma_s_raw,2.0,-2.0,base_param
Martini,8,base.aniso._sigma_s_raw,3.0,-2.0,base_param
Martini,8,base.aniso._lambda_lb_raw,0.0,-0.5679139526,base_param
Martini,8,base.aniso._lambda_lb_raw,1.0,-0.5679139526,base_param
Martini,8,base.aniso._lambda_lb_raw,2.0,-0.398056924,base_param
Martini,8,base.aniso._lambda_lb_raw,3.0,-1.025782982,base_param
Martini,8,base.aniso._lambda_ub_raw,0.0,2.858841272,base_param
Martini,8,base.aniso._lambda_ub_raw,1.0,2.858841272,base_param
Martini,8,base.aniso._lambda_ub_raw,2.0,1.649102313,base_param
Martini,8,base.aniso._lambda_ub_raw,3.0,1.853777627,base_param
Martini,8,base.aniso._logn_mu_raw,0.0,-4.27566244,base_param
Martini,8,base.aniso._logn_mu_raw,1.0,-4.27566244,base_param
Martini,8,base.aniso._logn_mu_raw,2.0,-4.984526756,base_param
Martini,8,base.aniso._logn_mu_raw,3.0,-3.299147006,base_param
Martini,8,base.aniso._logn_sig_raw,0.0,-4.014634465,base_param
Martini,8,base.aniso._logn_sig_raw,1.0,-4.014634465,base_param
Martini,8,base.aniso._logn_sig_raw,2.0,-3.560744606,base_param
Martini,8,base.aniso._logn_sig_raw,3.0,-1.513649523,base_param
Martini,8,base.aniso._beta_a_raw,0.0,0.2,base_param
Martini,8,base.aniso._beta_a_raw,1.0,0.2,base_param
Martini,8,base.aniso._beta_a_raw,2.0,0.2,base_param
Martini,8,base.aniso._beta_a_raw,3.0,0.2,base_param
Martini,8,base.aniso._beta_b_raw,0.0,0.2,base_param
Martini,8,base.aniso._beta_b_raw,1.0,0.2,base_param
Martini,8,base.aniso._beta_b_raw,2.0,0.2,base_param
Martini,8,base.aniso._beta_b_raw,3.0,0.2,base_param
Martini,8,base.aniso._recruit_ref_stretch,,1.422986486,base_param
Martini,8,base.aniso.quad_x,0.0,0.005299,base_param
Martini,8,base.aniso.quad_x,1.0,0.027712,base_param
Martini,8,base.aniso.quad_x,2.0,0.067184,base_param
Martini,8,base.aniso.quad_x,3.0,0.122299,base_param
Martini,8,base.aniso.quad_x,4.0,0.191061,base_param
Martini,8,base.aniso.quad_x,5.0,0.270991,base_param
Martini,8,base.aniso.quad_x,6.0,0.359009,base_param
Martini,8,base.aniso.quad_x,7.0,0.451846,base_param
Martini,8,base.aniso.quad_x,8.0,0.546156,base_param
Martini,8,base.aniso.quad_x,9.0,0.638756,base_param
Martini,8,base.aniso.quad_x,10.0,0.726781,base_param
Martini,8,base.aniso.quad_x,11.0,0.807785,base_param
Martini,8,base.aniso.quad_w,0.0,0.013576,base_param
Martini,8,base.aniso.quad_w,1.0,0.031126,base_param
Martini,8,base.aniso.quad_w,2.0,0.047579,base_param
Martini,8,base.aniso.quad_w,3.0,0.062314,base_param
Martini,8,base.aniso.quad_w,4.0,0.074797,base_param
Martini,8,base.aniso.quad_w,5.0,0.084578,base_param
Martini,8,base.aniso.quad_w,6.0,0.091322,base_param
Martini,8,base.aniso.quad_w,7.0,0.094827,base_param
Martini,8,base.aniso.quad_w,8.0,0.095038,base_param
Martini,8,base.aniso.quad_w,9.0,0.092045,base_param
Martini,8,base.aniso.quad_w,10.0,0.086079,base_param
Martini,8,base.aniso.quad_w,11.0,0.0775,base_param
