lambda_z,sigma_z_kpa
1.2248496240601503,3.673609509064104
1.2253358395989975,3.7005090637597347
1.2258220551378447,3.727502059239098
1.226,3.737493178949718
1.2263082706766917,3.7543532827192863
1.2267944862155389,3.7807694105120775
1.2272807017543859,3.8067245092421715
1.227766917293233,3.8322185789095666
1.228,3.848851418638211
1.2282531328320803,3.8572934354331174
1.2287393483709272,3.882015804768146
1.2292255639097744,3.906389066445978
1.2297117794486216,3.9304132204666185
1.23,3.943483933506645
1.2301979949874686,3.9542682318323874
1.2306842105263158,3.9786218607879142
1.2311704260651628,4.00369068940063
1.23165664160401,4.0294747176705314
1.232,4.041917991782932
1.2321428571428572,4.056035969772392
1.2326290726817042,4.083614396752752
1.2331152882205514,4.112149127337329
1.2336015037593986,4.141640161526123
1.234,4.163027640351957
1.2340877192982456,4.171965311873256
1.2345739348370928,4.201243388168413
1.2350601503759397,4.229041842949871
1.235546365914787,4.25536067621763
1.236,4.2968646495843466
1.2360325814536341,4.280199887971689
1.2365187969924811,4.3034974540372755
1.2370050125313283,4.324971607448993
1.2374912280701755,4.344622348206844
1.2379774436090225,4.362449676310827
1.2384636591478697,4.380279511077024
1.2389498746867167,4.4001371003390535
1.239436090225564,4.422022444096912
1.239922305764411,4.4459355423505995
1.24,4.4295309393884805
1.240408521303258,4.471267956094221
1.2408947368421053,4.4977909813042825
1.2413809523809525,4.525504617980786
1.2418671679197995,4.55440886612373
1.242,4.570932810007296
1.2423533834586467,4.584717669704965
1.2428395989974936,4.614862135492006
1.2433258145363408,4.644518240859233
1.243812030075188,4.673685985806639
1.244,4.681343127857699
1.244298245614035,4.702528208868649
1.2447844611528822,4.73181618758557
1.2452706766917294,4.7617786259809005
1.2457568922305764,4.792415524054637
1.246,4.804665593656299
1.2462431077694236,4.8237035054684
1.2467293233082706,4.855391535793444
1.2472155388471178,4.887344776392046
1.247701754385965,4.9195632272642085
1.248,4.940044825992868
1.248187969924812,4.952116980139277
1.2486741854636592,4.985029666932606
1.2491604010025064,5.018138449109783
1.2496466165413533,5.051443326670804
1.25,5.073185540166219
1.2501328320802005,5.085025911647788
1.2506190476190475,5.119338701709289
1.2511052631578947,5.1544187873122
1.251591478696742,5.190266168456518
1.252,5.215824344908857
1.252077694235589,5.2268586246990125
1.252563909774436,5.263669310754889
1.2530501253132833,5.30051175617438
1.2535363408521303,5.337385960957484
1.254,5.37737081464101
1.2540225563909775,5.374291925104198
