lambda_z,sigma_z_kpa
1.6668746867167918,18.21925196723252
1.668,18.28112976786264
1.6681503759398497,18.366689532241956
1.6694260651629071,18.521671158070973
1.67,18.587395489708012
1.670701754385965,18.689481620342317
1.6719774436090225,18.8660911415017
1.672,18.882948046753484
1.67325313283208,19.046475671912976
1.674,19.09961794648539
1.6745288220551378,19.223407324405894
1.6758045112781954,19.390665480308552
1.676,19.463620905108492
1.677080200501253,19.547982374245766
1.678,19.750781085945498
1.6783558897243107,19.693135984846705
1.6796315789473684,19.831720838598596
1.68,19.929455924170956
1.680907268170426,19.959648003667347
1.682,20.095613379112514
1.6821829573934837,20.07899863352056
1.6834586466165413,20.19669060482552
1.684,20.21954176931867
1.684734335839599,20.31863795266739
1.686,20.345990844079793
1.6860100250626566,20.44689440817869
1.6872857142857143,20.58172135092571
1.688,20.588978722313826
1.688561403508772,20.7241270614672
1.6898370927318296,20.881198248086328
1.69,20.905917283577658
1.6911127819548872,21.053766407681657
1.692,21.166404890461568
1.6923884711779449,21.238336725874035
1.6936641604010025,21.425360587570445
1.694,21.433442480126434
1.6949398496240602,21.61186983712718
1.696,21.787106380898233
1.6962155388471178,21.801780033439318
1.6974912280701755,21.997785103387976
1.698,22.083821974830137
1.6987669172932331,22.199341107080166
1.7,22.348753066003027
1.7000426065162908,22.406687436482443
1.7013182957393482,22.613645844689422
1.702,22.71367905280188
1.702593984962406,22.815792581539885
1.7038696741854635,23.01263739518997
1.704,23.054485035868606
1.7051453634085214,23.20449074660857
1.706,23.404126920485297
1.7064210526315788,23.39265673870643
1.7076967418546367,23.574429812006645
1.708,23.680276129566103
1.7089724310776941,23.752678090860343
1.71,23.88526522901823
1.7102481203007518,23.92198656585555
1.7115238095238094,24.081417244525163
1.712,24.101507319374022
1.712799498746867,24.232235999348013
1.714,24.411060257644476
1.7140751879699248,24.3816358014443
1.7153508771929824,24.53440875371686
1.716,24.625725432633274
1.71662656641604,24.692759192510003
1.7179022556390977,24.85619407978419
1.718,24.82959598806043
1.7191779448621554,25.02169682465285
1.72,25.090059982269548
1.720453634085213,25.191050863949997
1.7217293233082707,25.372758345908125
1.722,25.375936221781203
1.7230050125313283,25.568583463133784
1.724,25.664487591144407
1.724280701754386,25.78140365212732
1.7255563909774436,26.01761386638358
1.726,26.022789770450064
1.7268320802005013,26.285712104253577
1.728,26.428113606363894
1.728107769423559,26.56739747609284
1.7293834586466166,26.860768458970806
1.73,26.871784958327147
1.7306591478696742,27.163350237287545
1.7319348370927319,27.479437307346355
1.732,27.591226166669035
1.7332105263157895,27.80954997989697
1.734,28.055798279840474
1.7344862155388472,28.154830435323973
1.7357619047619048,28.505234932756473
1.736,28.489662072690493
1.7370375939849625,28.848092746467945
