lambda_theta,sigma_theta_kPa,lambda_z,sigma_z_kPa,stress_ratio_sigmaTheta_over_sigmaZ,pressure_kPa,od_mm,length_mm,F_transducer_mN,F_vessel_mN
1.20759745260456,7.21641763156958,1.037,0.890739844589133,8.10159967066282,3.33020028,9.59487323671497,22.814,-78.48261995,34.2515600243767
1.2063223979451,7.19767224238688,1.037,1.07092951104178,6.72095797919053,3.33020028,9.58794299516907,22.814,-71.20608565,41.1803812888191
1.20510421383157,7.1605234500621,1.037,1.05448421619166,6.79054588026251,3.32126784,9.58132502415458,22.814,-71.20608565,40.54801145929
1.20348730263164,7.13686830140927,1.037,1.3667099570957,5.22193334756656,3.32126784,9.57254570048308,22.814,-58.7614468,52.5540071163755
1.20182136046631,7.0919726144155,1.037,1.34664245326496,5.26641098921313,3.3116688,9.5635058937198,22.814,-58.7614468,51.7823527257324
1.20047905517583,7.07244280637838,1.037,1.06026566558559,6.67044405561527,3.3116688,9.55622647342994,22.814,-69.4114687,40.7703251484633
1.19942808832902,7.02250624258982,1.037,1.03886625034802,6.75977898043877,3.29540376,9.55052966183574,22.814,-69.4114687,39.9474548570437
1.19949490732025,7.02347228749614,1.037,1.35327370763126,5.18998651040808,3.29540376,9.5508917874396,22.814,-57.33948255,52.0373439090099
1.19995567550137,6.89304801759416,1.037,1.30095608155128,5.29844789946698,3.23114352,9.55338917874395,22.814,-57.33948255,50.0255777116217
1.20146043831564,6.91440127716518,1.037,0.977924602263903,7.07048504675952,3.23114352,9.56154821256038,22.814,-70.1567741,37.6040697148863
1.20304318975592,6.84501266356888,1.037,0.951505882439361,7.19387319605468,3.1883478,9.57013526570047,22.814,-70.1567741,36.5881924378853
1.20472193753035,6.86858147707297,1.037,1.15439844683367,5.94992265964356,3.1883478,9.57924888888888,22.814,-62.79197995,44.3900067275075
1.20620027799785,6.88475464892923,1.037,1.16255027100623,5.92211349533316,3.18621468,9.58727942028985,22.814,-62.79197995,44.7034682804523
1.20784464822527,6.90788554445797,1.037,0.934235305453734,7.39416023365012,3.18621468,9.59621719806762,22.814,-72.0004243,35.9240880892675
1.2086954199917,6.8964122371906,1.037,0.930483087784387,7.41164705487764,3.17541576,9.60084367149757,22.814,-72.0004243,35.7798043126891
1.20938235321328,6.90605847225881,1.037,0.81195801765389,8.50543787006809,3.17541576,9.60458028985506,22.814,-76.73703625,31.2221676709368
1.20988746519158,6.88587156273028,1.037,0.804288550471651,8.56144422134602,3.16288368,9.60732850241545,22.814,-76.73703625,30.9272541592721
1.21094198546305,6.90063796879358,1.037,0.697671291755971,9.89095875139902,3.16288368,9.61306763285023,22.814,-81.11080215,26.8275077981794
1.21160129049944,6.79337231447599,1.037,0.654727080568607,10.3758841143033,3.10955568,9.61665700483091,22.814,-81.11080215,25.1761769004783
